[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,ManageUnitOrientation,HitRollSizeModifier,DeathExplosionAmmo,IconeType,PositionInMenu,NameInMenuToken,AliasName,Category,AcknowUnitType,TypeForAcknow,Nationalite,MotherCountry,ProductionYear,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,ProductionTime,CoutEtoile,TextureForInterface,TextureTransportForInterface,TextureMotherCountryForInterface,UnitTypeTokens,UnitMovingType,VitesseCombat,UpgradeRequire,IsPrototype,HitRollECMModifier,Key
16614,00000000-0000-0000-0000-00001d040000,Collection[24],Descriptor_Unit_ANZ_NZSAS,Unit_ANZ_NZSAS,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,DDD29118892D0000,NZSAS,3,24,125,null,ANZ,1975,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 19065 (True) - TUIResourceTexture,78 : 19066 (True) - TUIResourceTexture,Components,Collection[3],1,2340,null,null,null,null
16615,00000000-0000-0000-0000-00001e040000,Collection[24],Descriptor_Unit_ANZ_Pioniers,Unit_ANZ_Pioniers,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,B7EACEB4AB91D802,ASSAULT PIONIERS,3,33,125,null,ANZ,1975,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 19073 (True) - TUIResourceTexture,78 : 19074 (True) - TUIResourceTexture,Components,Collection[6],1,1560,null,null,null,null
16616,00000000-0000-0000-0000-00001f040000,Collection[24],Descriptor_Unit_ANZ_RBS70,Unit_ANZ_RBS70,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,01D2311C892D0000,RBS 70,3,33,125,null,ANZ,1988,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 19082 (True) - TUIResourceTexture,78 : 19083 (True) - TUIResourceTexture,Components,Collection[6],1,1170,null,null,null,null
16617,00000000-0000-0000-0000-000020040000,Collection[24],Descriptor_Unit_ANZ_Redeye,Unit_ANZ_Redeye,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,99,AAAFA62A47620B00,REDEYE,3,30,125,null,ANZ,1975,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 19088 (True) - TUIResourceTexture,78 : 19089 (True) - TUIResourceTexture,Components,Collection[6],1,1170,null,null,null,null
16618,00000000-0000-0000-0000-000021040000,Collection[24],Descriptor_Unit_ANZ_SASR,Unit_ANZ_SASR,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,5CB77424B6000000,SASR,3,33,125,null,ANZ,1991,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 19096 (True) - TUIResourceTexture,78 : 19097 (True) - TUIResourceTexture,Components,Collection[4],1,2340,null,null,null,null
16619,00000000-0000-0000-0000-000022040000,Collection[24],Descriptor_Unit_ANZ_Scouts,Unit_ANZ_Scouts,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,96,78AED36847620B00,SCOUTS,3,24,125,null,ANZ,1975,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 19103 (True) - TUIResourceTexture,78 : 19104 (True) - TUIResourceTexture,Components,Collection[5],1,1560,null,null,null,null
16620,00000000-0000-0000-0000-000023040000,Collection[25],Descriptor_Unit_AS90_Braveheart_UK,Unit_AS90_Braveheart_UK,True,True,0.05,89 : 18727 (True) - TAmmunition,2,1,ADBA9B371328DD02,AS-90,3,32,119,null,UK,1993,1,13,Collection[5],Collection[5],Collection[5],10,2,78 : 19110 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_TCH,Collection[2],5,3120,81 : 17036 (True) - TUniteAuSolDescriptor,True,null,null
16621,00000000-0000-0000-0000-000024040000,Collection[25],Descriptor_Unit_ASLAV25_ANZ,Unit_ASLAV25_ANZ,True,True,null,89 : 18605 (True) - TAmmunition,1,13,24B61803B858DD02,ASLAV-25,2,24,109,null,ANZ,1989,2,10,Collection[5],Collection[5],Collection[5],10,3,78 : 19117 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[2],7,5200,81 : 17187 (True) - TUniteAuSolDescriptor,null,null,null
16622,00000000-0000-0000-0000-000025040000,Collection[25],Descriptor_Unit_ASLAV25_FSV_ANZ,Unit_ASLAV25_FSV_ANZ,True,True,null,89 : 18605 (True) - TAmmunition,1,13,60071903B858DD02,ASLAV-25 FSV,2,29,101,null,ANZ,1989,2,8,Collection[5],Collection[5],Collection[5],10,3,78 : 19123 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[3],7,5200,null,null,null,null
16623,00000000-0000-0000-0000-000026040000,Collection[25],Descriptor_Unit_ASLAV25_TOW_ANZ,Unit_ASLAV25_TOW_ANZ,True,True,null,89 : 18605 (True) - TAmmunition,1,13,61E61903B858DD02,ASLAV-25 TOW-2,2,29,101,null,ANZ,1995,1,8,Collection[5],Collection[5],Collection[5],10,3,78 : 19128 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[2],7,5200,81 : 16622 (True) - TUniteAuSolDescriptor,True,null,null
16624,00000000-0000-0000-0000-000027040000,Collection[26],Descriptor_Unit_ASLAV_C,Unit_ASLAV_C,True,True,null,89 : 18623 (True) - TAmmunition,1,13,0DB858DD02000000,ASLAV-C,2,29,101,null,ANZ,1992,1,3,Collection[5],Collection[5],Collection[5],10,3,78 : 19138 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[2],7,5200,81 : 17565 (True) - TUniteAuSolDescriptor,True,null,null
16625,00000000-0000-0000-0000-000028040000,Collection[26],Descriptor_Unit_ASLAV_PC_ANZ,Unit_ASLAV_PC_ANZ,True,True,null,89 : 18623 (True) - TAmmunition,1,13,24B6341AB858DD02,ASLAV-PC,2,29,101,null,ANZ,1992,2,8,Collection[5],Collection[5],Collection[5],10,3,78 : 19145 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[1],7,5200,null,True,null,null
16626,00000000-0000-0000-0000-000029040000,Collection[25],Descriptor_Unit_ASLAV_S_ANZ,Unit_ASLAV_S_ANZ,True,True,null,89 : 18623 (True) - TAmmunition,1,13,24B674E062750B00,ASLAV-S,2,24,109,null,ANZ,1992,1,10,Collection[5],Collection[5],Collection[5],10,3,78 : 19152 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[2],7,5200,null,True,null,null
16627,00000000-0000-0000-0000-00002a040000,Collection[25],Descriptor_Unit_ASU_85,Unit_ASU_85,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,84,46F2750B00000000,ASU-85M,3,23,101,1,URSS,1959,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 19160 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[5],5,2340,null,null,null,null
16628,00000000-0000-0000-0000-00002b040000,Collection[25],Descriptor_Unit_ASU_85M,Unit_ASU_85M,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,84,97917CDD02000000,ASU-85M,3,23,101,1,POL,1966,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 19165 (True) - TUIResourceTexture,null,Zoom123,Collection[5],5,2340,null,null,null,null
16629,00000000-0000-0000-0000-00002c040000,Collection[24],Descriptor_Unit_ATGM_Milan_F1,Unit_ATGM_Milan_F1,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,98,D06CC6EE7545DE02,ATGM MILAN F1,3,36,125,null,FR,1975,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 19171 (True) - TUIResourceTexture,78 : 19172 (True) - TUIResourceTexture,Divers,Collection[6],1,1170,null,null,null,null
16630,00000000-0000-0000-0000-00002d040000,Collection[24],Descriptor_Unit_ATGM_Milan_F2,Unit_ATGM_Milan_F2,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,98,03349BB17B5D0000,ATGM MILAN F2,3,36,125,null,FR,1984,2,6,Collection[5],Collection[5],Collection[5],10,2,78 : 19178 (True) - TUIResourceTexture,78 : 19179 (True) - TUIResourceTexture,Divers,Collection[6],1,1170,null,null,null,null
16631,00000000-0000-0000-0000-00002e040000,Collection[24],Descriptor_Unit_ATGM_Milan_F2A,Unit_ATGM_Milan_F2A,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,98,CB00CD66EC5E1700,ATGM MILAN F3,3,36,125,null,FR,1993,1,6,Collection[5],Collection[5],Collection[5],10,2,78 : 19184 (True) - TUIResourceTexture,78 : 19185 (True) - TUIResourceTexture,Divers,Collection[6],1,1170,null,True,null,null
16632,00000000-0000-0000-0000-00002f040000,Collection[24],Descriptor_Unit_ATGM_Dragon,Unit_ATGM_Dragon,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,98,33CD9AB77345DE02,LIGHT RIFLEMEN 90,3,36,125,null,US,null,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 19191 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_POL,null,1,1560,null,null,null,null
16633,00000000-0000-0000-0000-000030040000,Collection[24],Descriptor_Unit_ATGM_Dragon_II,Unit_ATGM_Dragon_II,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,98,D334D3AC793B1700,CAVALRY SCOUTS,3,36,125,null,US,1985,2,10,Collection[5],Collection[5],Collection[5],10,2,78 : 19198 (True) - TUIResourceTexture,78 : 19199 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_POL,Collection[5],1,1560,null,null,null,null
16634,00000000-0000-0000-0000-000031040000,Collection[25],Descriptor_Unit_ATS100,Unit_ATS100,True,True,null,89 : 18605 (True) - TAmmunition,1,10,412074DE02000000,ATS-103,3,22,101,1,NK,1977,1,8,Collection[5],Collection[5],Collection[5],10,1,78 : 19204 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_URSS,Collection[4],5,3120,81 : 17692 (True) - TUniteAuSolDescriptor,True,null,null
16635,00000000-0000-0000-0000-000032040000,Collection[25],Descriptor_Unit_AVGP_Cougar,Unit_AVGP_Cougar,True,True,null,89 : 18623 (True) - TAmmunition,1,13,6007DD26ABD30D00,COUGAR,2,29,101,null,CAN,1976,2,8,Collection[5],Collection[5],Collection[5],10,3,78 : 19209 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,TextureSourceCaracChooser,Collection[4],7,5200,null,null,null,null
16636,00000000-0000-0000-0000-000033040000,Collection[25],Descriptor_Unit_AVGP_Cougar_Reco,Unit_AVGP_Cougar_Reco,True,True,null,89 : 18623 (True) - TAmmunition,1,13,B7C9EA74A345E002,COUGAR RECON,2,24,109,null,CAN,1976,2,10,Collection[5],Collection[5],Collection[5],10,3,78 : 19214 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,TextureSourceCaracChooser,Collection[4],7,5200,81 : 16914 (True) - TUniteAuSolDescriptor,null,null,null
16637,00000000-0000-0000-0000-000034040000,Collection[26],Descriptor_Unit_AVGP_Grizzly,Unit_AVGP_Grizzly,True,True,null,89 : 18623 (True) - TAmmunition,1,13,F1FFBB77A445E002,GRIZZLY,2,29,101,null,CAN,1975,7,8,Collection[5],Collection[5],Collection[5],10,3,78 : 19220 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,TextureSourceCaracChooser,Collection[1],7,5200,null,null,null,null
16638,00000000-0000-0000-0000-000035040000,Collection[26],Descriptor_Unit_AVGP_Grizzly_HQ,Unit_AVGP_Grizzly_HQ,True,True,null,89 : 18623 (True) - TAmmunition,1,13,9BE4C7FFEFDE1100,GRIZZLY CP,2,29,101,null,CAN,1976,1,3,Collection[5],Collection[5],Collection[5],10,3,78 : 19225 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,TextureSourceCaracChooser,Collection[2],7,5200,81 : 16775 (True) - TUniteAuSolDescriptor,null,null,null
16639,00000000-0005-0000-0000-0000e8030000,Collection[26],Descriptor_Unit_Achzarit,Unit_Achzarit,True,True,null,89 : 18623 (True) - TAmmunition,1,7,B97B9B7F8B2E0000,Achzarit,2,29,101,null,ISR,1988,3,8,Collection[5],Collection[5],Collection[5],10,null,78 : 19233 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_FR,Collection[3],5,3120,81 : 17401 (True) - TUniteAuSolDescriptor,null,null,null
16640,00000000-0005-0000-0000-0000e9030000,Collection[25],Descriptor_Unit_Achzarit_Pikud,Unit_Achzarit_Pikud,True,True,null,89 : 18727 (True) - TAmmunition,1,2,AE96BBB7F9B7E802,Achzarit Pikud,1,26,101,null,ISR,1988,1,3,Collection[5],Collection[5],Collection[5],10,1,78 : 19242 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_FR,Collection[3],5,3120,81 : 17375 (True) - TUniteAuSolDescriptor,null,null,null
16641,00000000-0000-0000-0000-000036040000,Collection[25],Descriptor_Unit_Alvis_Stalwart,Unit_Alvis_Stalwart,True,True,null,89 : 19248 (True) - TAmmunition,1,3,7C6CE61DEEEEF102,ALVIS STALWART,6,25,16,null,UK,1966,2,3,Collection[5],Collection[5],Collection[5],10,null,78 : 19249 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_TCH,Collection[6],7,3120,null,null,null,null
16642,00000000-0000-0000-0000-000037040000,Collection[25],Descriptor_Unit_Alvis_Stalwart_ANZ,Unit_Alvis_Stalwart_ANZ,True,True,null,89 : 18623 (True) - TAmmunition,1,3,24B6E41DEEEEF102,STOLLY,6,29,101,null,ANZ,1966,5,8,Collection[5],Collection[5],Collection[5],10,null,78 : 19257 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,Components,Collection[2],7,4680,null,null,null,null
16643,00000000-0000-0000-0000-000038040000,Collection[25],Descriptor_Unit_Alvis_Stalwart_UK,Unit_Alvis_Stalwart_UK,True,True,null,89 : 18623 (True) - TAmmunition,1,3,D59777B8BBC70B00,STALWART,6,29,101,null,UK,1966,3,8,Collection[5],Collection[5],Collection[5],10,null,78 : 19261 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_TCH,Collection[2],7,4680,null,null,null,null
16644,00000000-0000-0000-0000-000039040000,Collection[25],Descriptor_Unit_Amfibiebil_101,Unit_Amfibiebil_101,True,True,null,89 : 19248 (True) - TAmmunition,1,3,B17BAAEEE9AEF202,AMFIBIEBIL 101,6,25,16,null,SWE,1967,2,3,Collection[5],Collection[5],Collection[5],10,null,78 : 19265 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,TextureType_TextureAnimationUnitIcone_Asynchrone,Collection[6],7,3120,null,null,null,null
16645,00000000-0003-0000-0000-0000e9030000,Collection[25],Descriptor_Unit_Amfibiebil_TRANS,Unit_Amfibiebil_TRANS,True,True,null,89 : 18623 (True) - TAmmunition,1,3,F86CDEB9BBCA0B00,AMFIBIEBIL,6,29,101,null,SWE,1967,3,8,Collection[5],Collection[5],Collection[5],10,null,78 : 19269 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,TextureType_TextureAnimationUnitIcone_Asynchrone,Collection[2],7,4680,null,null,null,null
16646,00000000-0000-0000-0000-00003a040000,Collection[24],Descriptor_Unit_Assault_Engineers,Unit_Assault_Engineers,True,null,-0.15,89 : 18623 (True) - TAmmunition,1,97,ECFCE4B16EE2F802,ASSAULT ENGINEERS,3,33,125,null,US,1975,2,6,Collection[5],Collection[5],Collection[5],10,1,78 : 19275 (True) - TUIResourceTexture,78 : 19276 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_POL,Collection[6],1,1560,null,null,null,null
16647,00000000-0000-0000-0000-00003b040000,Collection[25],Descriptor_Unit_AufkPz_BRM1,Unit_AufkPz_BRM1,True,True,null,89 : 18605 (True) - TAmmunition,1,4,C2C531BF06AFFA02,AufkPz BRM-1,2,24,109,1,RDA,1983,2,10,Collection[5],Collection[5],Collection[5],10,2,78 : 19285 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[3],8,3120,null,null,null,null
16648,00000000-0000-0000-0000-00003c040000,Collection[24],Descriptor_Unit_AufklFz_UAZ,Unit_AufklFz_UAZ,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,1,E4F2FD500CAFFA02,AufklFz UAZ,1,24,109,1,RDA,1972,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 19293 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[3],3,3640,null,null,null,null
16649,00000000-0000-0000-0000-00003d040000,Collection[25],Descriptor_Unit_AufklFz_UAZ_KPV,Unit_AufklFz_UAZ_KPV,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,2,A05691CBF743310C,AufklFz UAZ KPV,1,24,109,1,RDA,1972,2,10,Collection[5],Collection[5],Collection[5],10,1,78 : 19298 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_CAN,Collection[3],3,3640,null,null,null,null
16650,00000000-0001-0000-0000-0000e8030000,Collection[25],Descriptor_Unit_BAL_SSM,Unit_BAL_SSM,True,True,0.05,89 : 18727 (True) - TAmmunition,2,15,57D7590B03000000,BAL,3,35,119,1,URSS,1994,1,12,Collection[5],Collection[5],Collection[5],10,5,78 : 19307 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[6],3,3120,null,null,null,null
16651,00000000-0000-0000-0000-00003e040000,Collection[25],Descriptor_Unit_BJ212_type56_CHI,Unit_BJ212_type56_CHI,True,True,-0.05,89 : 18623 (True) - TAmmunition,1,2,865AFBF9200C1403,BJ212 ZC,1,24,109,1,CHI,1965,2,10,Collection[5],Collection[5],Collection[5],10,2,78 : 19312 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,CommonTexture_MotherCountryFlag_SWE,Collection[4],3,3640,81 : 17805 (True) - TUniteAuSolDescriptor,null,null,null
16652,00000000-0000-0000-0000-00003f040000,Collection[25],Descriptor_Unit_BM21_GRAD,Unit_BM21_GRAD,True,True,null,89 : 18605 (True) - TAmmunition,2,18,CEC245C270310000,BM-21 GRAD,3,35,119,1,URSS,1963,2,13,Collection[5],Collection[5],Collection[5],10,3,78 : 19319 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,MaterialInterface2D_Blend,Collection[4],3,3900,null,null,null,null
16653,00000000-0001-0000-0000-0000e9030000,Collection[25],Descriptor_Unit_BM27_RDA,Unit_BM27_RDA,True,True,0.05,89 : 18727 (True) - TAmmunition,2,14,8BC321C3C5000000,MFRW BM-27,3,35,119,1,RDA,1991,1,13,Collection[5],Collection[5],Collection[5],10,4,78 : 19325 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_CAN,Collection[2],3,3380,81 : 17331 (True) - TUniteAuSolDescriptor,True,null,null
16654,00000000-0000-0000-0000-000040040000,Collection[25],Descriptor_Unit_BM27_Uragan,Unit_BM27_Uragan,True,True,0.05,89 : 18727 (True) - TAmmunition,2,14,B3C99AF7870C1703,BM-27 URAGAN,3,35,119,1,URSS,1977,2,13,Collection[5],Collection[5],Collection[5],10,4,78 : 19330 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[2],3,3380,81 : 16652 (True) - TUniteAuSolDescriptor,null,null,null
16655,00000000-0000-0000-0000-000041040000,Collection[25],Descriptor_Unit_BM30_Smerch,Unit_BM30_Smerch,True,True,0.05,89 : 18727 (True) - TAmmunition,2,15,2D7AAB7217101703,BM-30 SMERCH,3,35,119,1,URSS,1989,2,13,Collection[5],Collection[5],Collection[5],10,5,78 : 19335 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[2],3,3120,81 : 16654 (True) - TUniteAuSolDescriptor,null,null,null
16656,00000000-0000-0000-0000-000042040000,Collection[26],Descriptor_Unit_BMD1K_URSS,Unit_BMD1K_URSS,True,True,null,89 : 18727 (True) - TAmmunition,1,10,95E05C0C00000000,BMD-1K,2,29,101,1,URSS,1969,1,3,Collection[5],Collection[5],Collection[5],10,2,78 : 19342 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[1],8,4160,null,null,null,null
16657,00000000-0000-0000-0000-000043040000,Collection[26],Descriptor_Unit_BMD1P_URSS,Unit_BMD1P_URSS,True,True,null,89 : 18623 (True) - TAmmunition,1,12,5DC77D9AE05C0C00,BMD-1P,2,29,101,1,URSS,1977,3,8,Collection[5],Collection[5],Collection[5],10,1,78 : 19347 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[1],8,4160,81 : 16658 (True) - TUniteAuSolDescriptor,null,null,null
16658,00000000-0000-0000-0000-000044040000,Collection[26],Descriptor_Unit_BMD1_URSS,Unit_BMD1_URSS,True,True,null,89 : 18623 (True) - TAmmunition,1,10,8273310000000000,BMD-1,2,29,101,1,URSS,1969,3,8,Collection[5],Collection[5],Collection[5],10,2,78 : 19352 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[1],8,4160,null,null,null,null
16659,00000000-0000-0000-0000-000045040000,Collection[26],Descriptor_Unit_BMD2K_URSS,Unit_BMD2K_URSS,True,True,null,89 : 18623 (True) - TAmmunition,1,11,5DC77DD5E05C0C00,BMD-2K,2,29,101,1,URSS,1985,1,3,Collection[5],Collection[5],Collection[5],10,null,78 : 19359 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[1],8,4160,81 : 16656 (True) - TUniteAuSolDescriptor,null,null,null
16660,00000000-0000-0000-0000-000046040000,Collection[26],Descriptor_Unit_BMD2_URSS,Unit_BMD2_URSS,True,True,null,89 : 18623 (True) - TAmmunition,1,20,5DC77D8373310000,BMD-2,2,29,101,1,URSS,1985,3,8,Collection[5],Collection[5],Collection[5],10,2,78 : 19364 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[1],8,4160,81 : 16657 (True) - TUniteAuSolDescriptor,null,null,null
16661,00000000-0000-0000-0000-000047040000,Collection[26],Descriptor_Unit_BMD3,Unit_BMD3,True,True,null,89 : 18623 (True) - TAmmunition,1,22,8473310000000000,BMD-3,2,29,101,1,URSS,1992,2,8,Collection[5],Collection[5],Collection[5],10,1,78 : 19371 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[1],8,3640,81 : 16660 (True) - TUniteAuSolDescriptor,True,null,null
16662,00000000-0000-0000-0000-000048040000,Collection[26],Descriptor_Unit_BMP1,Unit_BMP1,True,True,null,89 : 18623 (True) - TAmmunition,1,9,8276310000000000,BMP-1,2,29,101,1,URSS,1973,3,8,Collection[5],Collection[5],Collection[5],10,null,78 : 19378 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,MaterialInterface2D_Blend,Collection[2],8,3120,null,null,null,null
16663,00000000-0000-0000-0000-000049040000,Collection[26],Descriptor_Unit_BMP1D,Unit_BMP1D,True,True,null,89 : 18623 (True) - TAmmunition,1,11,8EA05D0C00000000,BMP-1D,2,29,101,1,URSS,1982,3,8,Collection[5],Collection[5],Collection[5],10,1,78 : 19384 (True) - TUIResourceTexture,null,MaterialInterface2D_Blend,Collection[2],5,2860,81 : 16665 (True) - TUniteAuSolDescriptor,null,null,null
16664,00000000-0007-0000-0000-0000e8030000,Collection[26],Descriptor_Unit_BMP1K_KOPA,Unit_BMP1K_KOPA,True,True,null,89 : 18623 (True) - TAmmunition,1,9,8B965595A05D0C00,BMP-1K KOPA,2,29,101,1,FIN,1984,1,3,Collection[5],Collection[5],Collection[5],10,null,78 : 19389 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_HOL,Collection[2],8,3120,81 : 16735 (True) - TUniteAuSolDescriptor,null,null,null
16665,00000000-0000-0000-0000-00004a040000,Collection[28],Descriptor_Unit_BMP1P,Unit_BMP1P,True,True,null,89 : 18623 (True) - TAmmunition,1,12,9AA05D0C00000000,BMP-1P,2,29,101,1,URSS,1979,3,8,Collection[5],Collection[5],Collection[5],10,1,78 : 19396 (True) - TUIResourceTexture,78 : 18607 (True) - TUIResourceTexture,MaterialInterface2D_Blend,Collection[2],8,3120,81 : 16662 (True) - TUniteAuSolDescriptor,null,null,null
16666,00000000-0007-0000-0000-0000e9030000,Collection[25],Descriptor_Unit_BMP1X,Unit_BMP1X,True,True,null,89 : 18623 (True) - TAmmunition,1,9,A2A05D0C00000000,BMP-1KT,2,24,109,1,FIN,1990,1,10,Collection[5],Collection[5],Collection[5],10,null,78 : 19401 (True) - TUIResourceTexture,null,CommonTexture_MotherCountryFlag_HOL,Collection[3],8,3120,81 : 16671 (True) - TUniteAuSolDescriptor,True,null,null
