[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,HitRollSizeModifier,NameInMenuToken,Category,TypeForAcknow,MotherCountry,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,TextureForInterface,TextureMotherCountryForInterface,UnitTypeTokens,Nationalite,Key,WorldIndex,UnitMovingType
43283,00000000-0000-0000-0300-000047040000,Collection[9],Descriptor_Company_BMD3,Company_BMD3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43287,00000000-0000-0000-0300-000048040000,Collection[9],Descriptor_Company_BMP1,Company_BMP1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43291,00000000-0000-0000-0300-000049040000,Collection[9],Descriptor_Company_BMP1D,Company_BMP1D,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
43296,00000000-0007-0000-0300-0000e8030000,Collection[8],Descriptor_Company_BMP1K_KOPA,Company_BMP1K_KOPA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43300,00000000-0000-0000-0300-00004a040000,Collection[9],Descriptor_Company_BMP1P,Company_BMP1P,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43305,00000000-0007-0000-0300-0000e9030000,Collection[8],Descriptor_Company_BMP1X,Company_BMP1X,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43310,00000000-0007-0000-0300-0000ea030000,Collection[9],Descriptor_Company_BMP1_Fin,Company_BMP1_Fin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43314,00000000-0000-0000-0300-00004b040000,Collection[9],Descriptor_Company_BMP1_SP1,Company_BMP1_SP1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43318,00000000-0000-0000-0300-00004c040000,Collection[9],Descriptor_Company_BMP1_SP2_RDA,Company_BMP1_SP2_RDA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43322,00000000-0000-0000-0300-00004d040000,Collection[8],Descriptor_Company_BMP1_Sp2,Company_BMP1_Sp2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43326,00000000-0007-0000-0300-0000eb030000,Collection[8],Descriptor_Company_BMP1_TJJ,Company_BMP1_TJJ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43331,00000000-0000-0000-0300-00004e040000,Collection[8],Descriptor_Company_BMP1_obr_685,Company_BMP1_obr_685,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43336,00000000-0000-0000-0300-00004f040000,Collection[9],Descriptor_Company_BMP2,Company_BMP2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43341,00000000-0000-0000-0300-000050040000,Collection[9],Descriptor_Company_BMP2_No_missile,Company_BMP2_No_missile,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43345,00000000-0000-0000-0300-000051040000,Collection[9],Descriptor_Company_BMP2D,Company_BMP2D,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
43349,00000000-0007-0000-0300-0000ec030000,Collection[9],Descriptor_Company_BMP2_Fin,Company_BMP2_Fin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43353,00000000-0000-0000-0300-000052040000,Collection[9],Descriptor_Company_BMP2_obr_1986,Company_BMP2_obr_1986,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43357,00000000-0000-0000-0300-000053040000,Collection[9],Descriptor_Company_BMP3,Company_BMP3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43361,00000000-0000-0000-0300-000054040000,Collection[8],Descriptor_Company_BMPT,Company_BMPT,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
43367,00000000-0000-0000-0300-000055040000,Collection[9],Descriptor_Company_BMP_1_NK,Company_BMP_1_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43371,00000000-0000-0000-0300-000056040000,Collection[8],Descriptor_Company_BM_21_NK,Company_BM_21_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43375,00000000-0000-0000-0300-000057040000,Collection[8],Descriptor_Company_BM_24M,Company_BM_24M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43379,00000000-0000-0000-0300-000058040000,Collection[8],Descriptor_Company_BM_24_CHI,Company_BM_24_CHI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43383,00000000-0000-0000-0300-000059040000,Collection[8],Descriptor_Company_BM_24_NK,Company_BM_24_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43406,00000000-0007-0000-0300-0000ed030000,Collection[8],Descriptor_Company_BOV_1_POLO,Company_BOV_1_POLO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
43411,00000000-0007-0000-0300-0000ee030000,Collection[8],Descriptor_Company_BOV_3,Company_BOV_3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
43416,00000000-0007-0000-0300-0000ef030000,Collection[8],Descriptor_Company_BOV_30,Company_BOV_30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
43420,00000000-0007-0000-0300-0000f0030000,Collection[9],Descriptor_Company_BOV_M86,Company_BOV_M86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
43424,00000000-0007-0000-0300-0000f1030000,Collection[8],Descriptor_Company_BOV_Raketas,Company_BOV_Raketas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
43430,00000000-0001-0000-0300-0000ea030000,Collection[8],Descriptor_Company_BPzV_Snezka,Company_BPzV_Snezka,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43434,00000000-0000-0000-0300-00005a040000,Collection[8],Descriptor_Company_BRDM1,Company_BRDM1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43438,00000000-0000-0000-0300-00005b040000,Collection[8],Descriptor_Company_BRDM1_HJ73,Company_BRDM1_HJ73,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43443,00000000-0000-0000-0300-00005c040000,Collection[8],Descriptor_Company_BRDM2,Company_BRDM2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43447,00000000-0000-0000-0300-00005d040000,Collection[8],Descriptor_Company_BRDM2U,Company_BRDM2U,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43450,00000000-0000-0000-0300-00005e040000,Collection[8],Descriptor_Company_BRDM2U_Tuto,Company_BRDM2U_Tuto,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43453,00000000-0000-0000-0300-00005f040000,Collection[8],Descriptor_Company_BRDM2_KonkM,Company_BRDM2_KonkM,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43457,00000000-0000-0000-0300-000060040000,Collection[8],Descriptor_Company_BRDM2_Konkurs,Company_BRDM2_Konkurs,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43461,00000000-0000-0000-0300-000061040000,Collection[8],Descriptor_Company_BRDM2_Konkurs_M,Company_BRDM2_Konkurs_M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43465,00000000-0000-0000-0300-000062040000,Collection[8],Descriptor_Company_BRDM2_Malyutka_M,Company_BRDM2_Malyutka_M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43469,00000000-0000-0000-0300-000063040000,Collection[8],Descriptor_Company_BRDM2_Malyutka_P,Company_BRDM2_Malyutka_P,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43473,00000000-0007-0000-0300-0000f2030000,Collection[8],Descriptor_Company_BRDM2_Yug,Company_BRDM2_Yug,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43477,00000000-0000-0000-0300-000064040000,Collection[8],Descriptor_Company_BRDM3_URSS,Company_BRDM3_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43481,00000000-0000-0000-0300-000065040000,Collection[8],Descriptor_Company_BRDM_1_NK,Company_BRDM_1_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43485,00000000-0000-0000-0300-000066040000,Collection[8],Descriptor_Company_BRDM_2_Malyutka_NK,Company_BRDM_2_Malyutka_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43489,00000000-0007-0000-0300-0000f3030000,Collection[8],Descriptor_Company_BRDM_2_Malyutka_P,Company_BRDM_2_Malyutka_P,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43494,00000000-0000-0000-0300-000067040000,Collection[8],Descriptor_Company_BRDM_2_NK,Company_BRDM_2_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43498,00000000-0000-0000-0300-000068040000,Collection[8],Descriptor_Company_BRDM_2_STRELA_1_NK,Company_BRDM_2_STRELA_1_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43502,00000000-0000-0000-0300-000069040000,Collection[8],Descriptor_Company_BRDM_2_Strela_1,Company_BRDM_2_Strela_1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43506,00000000-0000-0000-0300-00006a040000,Collection[8],Descriptor_Company_BRDM_2_Strela_1M,Company_BRDM_2_Strela_1M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43510,00000000-0000-0000-0300-00006b040000,Collection[8],Descriptor_Company_BRM1,Company_BRM1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43514,00000000-0000-0000-0300-00006c040000,Collection[8],Descriptor_Company_BRM1K,Company_BRM1K,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43518,00000000-0000-0000-0300-00006d040000,Collection[9],Descriptor_Company_BTR40,Company_BTR40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43522,00000000-0000-0000-0300-00006e040000,Collection[8],Descriptor_Company_BTR40A,Company_BTR40A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43526,00000000-0000-0000-0300-00006f040000,Collection[9],Descriptor_Company_BTR40B,Company_BTR40B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43530,00000000-0005-0000-0300-0000ea030000,Collection[8],Descriptor_Company_BTR40_Pikud,Company_BTR40_Pikud,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43534,00000000-0000-0000-0300-000070040000,Collection[8],Descriptor_Company_BTR60PB,Company_BTR60PB,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43538,00000000-0007-0000-0300-0000f4030000,Collection[9],Descriptor_Company_BTR60PB_Fin,Company_BTR60PB_Fin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43542,00000000-0000-0000-0300-000071040000,Collection[9],Descriptor_Company_BTR60PZ,Company_BTR60PZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43546,00000000-0000-0000-0300-000072040000,Collection[9],Descriptor_Company_BTR70,Company_BTR70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43550,00000000-0000-0000-0300-000073040000,Collection[8],Descriptor_Company_BTR70_obr_1982,Company_BTR70_obr_1982,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43554,00000000-0000-0000-0300-000074040000,Collection[8],Descriptor_Company_BTR70_Zhalo,Company_BTR70_Zhalo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43558,00000000-0000-0000-0300-000075040000,Collection[9],Descriptor_Company_BTR80,Company_BTR80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43562,00000000-0000-0000-0300-000076040000,Collection[9],Descriptor_Company_BTR80A_NK,Company_BTR80A_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43566,00000000-0000-0000-0300-000077040000,Collection[9],Descriptor_Company_BTR80A_URSS,Company_BTR80A_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43570,00000000-0000-0000-0300-000078040000,Collection[9],Descriptor_Company_BTR90_URSS,Company_BTR90_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43575,00000000-0000-0000-0300-000079040000,Collection[9],Descriptor_Company_BTRT_URSS,Company_BTRT_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
43581,00000000-0000-0000-0300-00007a040000,Collection[8],Descriptor_Company_BTR_152E_ZPTU_2,Company_BTR_152E_ZPTU_2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43585,00000000-0000-0000-0300-00007b040000,Collection[8],Descriptor_Company_BTR_152E_ZPTU_4,Company_BTR_152E_ZPTU_4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43589,00000000-0005-0000-0300-0000eb030000,Collection[9],Descriptor_Company_BTR_152_ISR,Company_BTR_152_ISR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43593,00000000-0000-0000-0300-00007c040000,Collection[9],Descriptor_Company_BTR_152_NK,Company_BTR_152_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43597,00000000-0005-0000-0300-0000ec030000,Collection[8],Descriptor_Company_BTR_152_TCM,Company_BTR_152_TCM,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43601,00000000-0000-0000-0300-00007d040000,Collection[8],Descriptor_Company_BTR_40A_NK,Company_BTR_40A_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
43605,00000000-0007-0000-0300-0000f5030000,Collection[9],Descriptor_Company_BTR_50,Company_BTR_50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43609,00000000-0000-0000-0300-00007e040000,Collection[9],Descriptor_Company_BTR_50PK_NK,Company_BTR_50PK_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43613,00000000-0007-0000-0300-0000f6030000,Collection[8],Descriptor_Company_BTR_50YVI,Company_BTR_50YVI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43617,00000000-0007-0000-0300-0000f7030000,Collection[8],Descriptor_Company_BTR_50_Vigilant,Company_BTR_50_Vigilant,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43621,00000000-0000-0000-0300-00007f040000,Collection[9],Descriptor_Company_BTR_60PB_NK,Company_BTR_60PB_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43625,00000000-0000-0000-0300-000080040000,Collection[9],Descriptor_Company_BTR_60P_NK,Company_BTR_60P_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
43629,00000000-0000-0000-0300-000081040000,Collection[9],Descriptor_Company_BTR_D,Company_BTR_D,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43633,00000000-0000-0000-0300-000082040000,Collection[9],Descriptor_Company_BTR_RD_Robot,Company_BTR_RD_Robot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43638,00000000-0000-0000-0300-000083040000,Collection[9],Descriptor_Company_BTR_ZD_Skrezhet,Company_BTR_ZD_Skrezhet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43644,00000000-0000-0000-0300-000084040000,Collection[9],Descriptor_Company_BVP1,Company_BVP1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43648,00000000-0000-0000-0300-000085040000,Collection[8],Descriptor_Company_BVP1K,Company_BVP1K,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43652,00000000-0000-0000-0300-000086040000,Collection[9],Descriptor_Company_BVP1P,Company_BVP1P,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43656,00000000-0000-0000-0300-000087040000,Collection[9],Descriptor_Company_BVP2,Company_BVP2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43660,00000000-0001-0000-0300-0000eb030000,Collection[9],Descriptor_Company_BVP2_vz86,Company_BVP2_vz86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43664,00000000-0007-0000-0300-0000f8030000,Collection[9],Descriptor_Company_BVP_M80A,Company_BVP_M80A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43670,00000000-0007-0000-0300-0000f9030000,Collection[9],Descriptor_Company_BVP_M80A1_Vidra,Company_BVP_M80A1_Vidra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43677,00000000-0007-0000-0300-0000fa030000,Collection[9],Descriptor_Company_BVP_M96_Vidra,Company_BVP_M96_Vidra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43683,00000000-0000-0000-0300-000088040000,Collection[9],Descriptor_Company_BWP1,Company_BWP1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43687,00000000-0000-0000-0300-000089040000,Collection[9],Descriptor_Company_BWP2,Company_BWP2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
43691,00000000-0000-0000-0300-00008a040000,Collection[9],Descriptor_Company_BWP2D,Company_BWP2D,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
